x,y,cluster,name
0.9914557835932118,0.8946556332744434,1,Japan
0.804069639422715,0.8740458644502741,2,Tokyo
0.9647741659067739,0.9069404829007301,1,Korea
0.47227571844069904,0.0038848894627507963,6,he
0.6567515509967629,0.6768039278086049,2,Canberra
0.9420084357684926,0.8675859456415005,1,Australia
0.9326950144346223,0.9273463222398899,1,China
0.5099361770212147,0.8107580222029891,4,fall
0.8448746152304538,0.6690551595589816,6,parent
0.9486954927817086,0.8558219136860461,1,Canada
0.9273550462632386,0.9372390573567617,1,Brazil
0.9855249213217957,0.7987269413393769,1,England
0.7334769087478972,0.8100457328803015,2,Seoul
0.7175099182612833,0.6635083927698964,2,Oslo
0.9155030793593678,0.8744654820893424,1,Norway
0.155493390335767,0.7581515483485685,4,spring
0.7173913027980722,0.2798435477302849,6,people
0.0,0.544809559813827,5,economist
0.1578476056402539,0.7306077797817392,4,summer
0.8775226504206879,0.9493016244402666,1,Iraq
0.30755546905861597,0.07170305292787486,6,man
0.8022301685344749,0.8620972690610311,2,London
0.8062268796309242,0.8306357185383006,2,Manila
0.17899313552326832,0.8312354901102642,4,rain
1.0,0.882635254388675,1,Germany
0.8647563615573264,0.5779739352415932,5,president
0.7552208759650818,0.8672724341005059,2,Paris
0.9763067594952298,0.8581144966234943,1,France
0.5250174189449863,0.35936265948042495,6,male
0.13848751873221626,0.8140066365769212,4,cold
0.9402935418598701,0.8781572671931506,1,Italy
0.7824056759339286,0.742895867014538,7,automobile
0.46489533216829804,0.02242116001097529,6,she
0.48856465309098396,0.0,6,him
0.173681740748533,0.40677281460865267,7,van
0.7976271026041134,0.9158531766501277,2,Moscow
0.8730022793666393,0.9317933634786941,1,Greece
0.7536305946804205,0.8047571244921676,2,Athens
0.6333357304154161,0.7660552410354351,2,Baghdad
0.21842362090031017,0.47183081325060583,7,jet
0.27300146400228764,0.44745422232949805,5,pilot
0.7755725662242936,0.5279268775247621,4,water
0.3629713775032688,0.9548519148575433,7,ship
0.25101260678042736,0.9038589766930865,4,air
0.46780174963823223,0.4237909734497595,5,designer
0.8222884434712352,0.6840216411947809,2,Delhi
0.29493965279023476,0.3564120677790341,5,professor
0.41171122343237737,0.8960621051584924,7,car
0.7956586437487798,0.8094314417355764,2,Berlin
0.42453544950234706,0.8702327982092819,7,truck
0.9199848208564321,0.9104811730797825,1,India
0.3013817039546597,0.4666032824086299,7,vehicle
