x,y,cluster,name
0.8846346439519756,0.9908378725894078,1,Japan
0.7304738017504423,0.9228185577618597,2,Tokyo
0.8507268376451612,0.9670752617793248,1,Korea
0.29332137635975547,0.6969982257576316,6,he
0.6733445563408992,0.6450917568261633,2,Canberra
0.895616554803574,0.9281739439749941,1,Australia
0.8519646157209737,0.9903938278828497,1,China
0.8889573479005569,0.24357683224673213,4,fall
0.6314357954334414,0.8468928526528282,6,parent
0.9104307691007426,0.9436402475210358,1,Canada
0.8252226886242608,0.9617209182743239,1,Brazil
0.832594563180128,0.815457716099771,1,England
0.7468474892023591,0.8172640217431457,2,Seoul
0.8173482875572078,0.657852605161584,2,Oslo
0.8555770629838477,0.9084250891664412,1,Norway
0.834535440660961,0.24728418473928124,4,spring
0.004094640691387105,0.4568211005546015,6,people
0.9372918122087905,0.7350629080712758,5,economist
0.8194542139768926,0.2621101612205524,4,summer
0.8129120501872615,1.0,1,Iraq
0.14504966836969024,0.3966072399992373,6,man
0.7285367319963142,0.9130792913993858,2,London
0.7607325381145215,0.865190537036397,2,Manila
0.8170980941126806,0.10916733350334443,4,rain
0.912898607488544,0.985399479360933,1,Germany
0.9385361292545286,0.7367411468121136,5,president
0.7025137891084337,0.9208495151705095,2,Paris
0.9047026536874786,0.9666345686346243,1,France
0.32858421737315346,0.09200767194852955,6,male
0.8654568682648888,0.06327957328808179,4,cold
0.8669121671769955,0.9419494962825965,1,Italy
0.6087381634079687,0.7971218797703896,7,automobile
0.29340108951694144,0.6966071617961274,6,she
0.9997491170722497,0.3779500186793714,6,him
0.20288951298241306,0.14547573409631764,7,van
0.7426498842001806,0.9472741970849454,2,Moscow
0.7984106744458166,0.9701747489456731,1,Greece
0.7484451597276853,0.7913238267150164,2,Athens
0.7755892423713685,0.4368042045864857,2,Baghdad
0.43970829966542274,0.1928443111631737,7,jet
0.4328259848878622,0.24475981813978484,5,pilot
0.8712887842653702,0.12680045902991202,4,water
0.6595400346209543,0.07980906673451219,7,ship
0.7849791587014674,0.03545040075742318,4,air
0.9007158837584665,0.5159467015268822,5,designer
0.662994283294422,0.8243600229872455,2,Delhi
0.24920837317323088,0.2575509794902289,5,professor
0.6079960125628292,0.09483907140584463,7,car
0.7803601148634567,0.8345012533351763,2,Berlin
0.627539454565391,0.1572638288421411,7,truck
0.8666454483765006,0.9556857608373124,1,India
0.43848166452815657,0.18870553073248159,7,vehicle
0.6525215847171373,0.09847428711534495,7,vessel
0.7493403313656372,0.4803441011319639,4,monsoon
0.1317309298392993,0.397872894027487,6,person
0.841233988142223,0.9093731715368087,1,Kenya
0.29663752376771,0.24546783185824886,5,teacher
0.8723395566978734,0.8988791706835756,1,Sweden
0.464034780202757,0.636089100452714,2,Rome
0.8796249922989171,0.12414356422665018,4,fire
0.7924529789122668,0.18873366150833984,4,heat
0.27287490705877354,0.45406669205909234,5,farmer
0.6844855687825128,0.7414051430535975,2,Taipei
0.7296184866910832,0.6614954661560772,2,Beijing
0.47564984260877324,0.07978150944812731,3,bear
0.7637300241697231,0.6790563915923166,2,Lisbon
0.041221132616315284,0.5442717860458243,6,son
0.3671400791927085,0.3351022628553996,3,cat
0.4025547666532996,0.31736428930205285,3,mouse
0.7926690140234215,0.11515013209622466,4,cloud
0.8665325955418015,0.14562625646330085,4,dust
1.0,0.3785679088994841,6,her
0.7525005087718947,0.0,4,atmosphere
0.6562424454324072,0.12446635687311493,7,plane
0.8204601477584789,0.9383088808345478,1,Nigeria
0.8181596091386331,0.07983323521946327,4,sun
0.706784021159573,0.0005766920769673229,7,cycle
0.36513898980921555,0.271113126682484,5,police
0.7176443116188377,0.13971812322069307,4,flood
0.26164100120970946,0.26705362558555507,5,lawyer
0.8229317449419178,0.2571186056668506,4,autumn
0.7617245754729466,0.2592351542195121,3,turkey
0.7277966807387968,0.7189091247090844,1,Jamaica
0.8565128918905874,0.6300438101270197,2,Bangkok
0.5341793764002348,0.23527111454178634,3,snake
0.794035881151775,0.07100287519319892,4,sky
0.7045779239482212,0.2894423120235568,4,hurricane
0.771539778400092,0.09562087906849817,4,storm
0.21132878763716548,0.5936898208448677,6,grandfather
0.6212098161948933,0.8140931090696539,7,railroad
0.7041985658304125,0.6886282474400025,1,Iceland
0.5616770500615975,0.7955175988278769,7,ferry
0.7413729167876043,0.6083510196493879,1,Russia
0.38798148448406977,0.2139450892021912,5,model
0.0,0.46205529615294316,6,host
0.119121482718103,0.5412414788401748,6,father
0.6477177771683637,0.14381589170612075,7,bus
0.32815220053019034,0.09316429594559325,6,female
0.584665345972673,0.5953441294340418,7,shuttle
0.26930962489666094,0.3080602009030448,5,scientist
0.20409901779778616,0.41388160689665027,6,gentleman
0.4931601061003474,0.37821945818502045,5,engineer
0.02844878952323574,0.469369580896872,5,prince
0.11084719472629856,0.5643311891281887,6,wife
0.6590772045503224,0.08171867496225398,7,boat
0.7878316442106429,0.13426032817302044,4,snow
0.7097674639984112,0.623633679949378,2,Stockholm
0.5482283728574031,0.24287074381435741,3,bull
0.7501017699479173,0.12937524056766223,4,lightning
0.7315256417698723,0.5852114120532292,4,cyclone
0.6685834122346797,0.7014613256574125,2,Cairo
0.6272571845819986,0.5914133469322335,2,Helsinki
0.7971471853181887,0.15268524156866203,4,ice
0.3663337975112325,0.546027062297938,6,steward
0.7478122586113676,0.21505095565690013,4,fog
0.2634047215366313,0.5282332815157044,5,nurse
0.7227993374733465,0.3156941874086141,7,submarine
0.6658234954085978,0.6117281948875126,4,blizzard
0.270286836141643,0.4754379504499136,6,landlord
0.6995270634397962,0.12766989141535412,7,train
0.17766956449793056,0.3579927376868086,3,lion
0.7036687535766942,0.45041528979540274,4,typhoon
0.5185629634967565,0.4730781138839865,7,taxi
0.759151335117538,0.633335081110776,7,bicycle
0.3353700178442707,0.3338969294926718,3,dog
0.4988648737878718,0.16812320579721887,7,cruise
0.7208969242598231,0.5489461833009398,3,beetle
0.6770801319626407,0.21580037606013622,3,seal
0.31865505398987265,0.1698656455674179,6,hero
0.14743705963429368,0.5999392548033095,6,girlfriend
0.19974059416995232,0.21696797456030487,5,actor
0.27789468744279794,0.2566341746399082,5,student
0.23361724473162532,0.29005381565635197,5,artist
0.15659728018885613,0.4947655791022223,6,friend
0.23687787761939685,0.36830738901712545,6,girl
0.13934269117757286,0.5466428112424194,6,mother
0.16155892601644842,0.3938172248829485,6,woman
