x,y,cluster,name
0.030633229993519223,0.3156738764305021,1,Japan
0.04716399387579755,0.2668857621187928,2,Tokyo
0.04714527637277668,0.3574600411305015,1,Korea
0.6980295158979066,0.9778492951723707,6,he
0.3029653461269455,0.31095940014495227,2,Canberra
0.06998955686743538,0.39955642678832665,1,Australia
0.06893438334548671,0.35796552003733395,1,China
0.9230563765431758,0.18323823796371888,4,fall
0.15487207553413376,0.5045790099463503,6,parent
0.05126325044948746,0.41934865103584507,1,Canada
0.015178619691520729,0.3444945242075047,1,Brazil
0.0,0.4069071913232955,1,England
0.24212323044520753,0.37052561987492316,2,Seoul
0.8162157174534093,0.5629660170489077,2,Oslo
0.12038180579722618,0.43663591203748847,1,Norway
0.9192749061471489,0.14185234253297543,4,spring
0.7525030772809088,0.9488080643892508,6,people
0.08808140163902801,0.5790228177225717,5,economist
0.948306884610255,0.1257950032621766,4,summer
0.11735072215417647,0.34551682920025983,1,Iraq
0.7144131519789666,0.8906319528722378,6,man
0.03871363775370546,0.26226970255185494,2,London
0.2673828627807924,0.4326062074162481,2,Manila
0.8268013087278112,0.07106708586377809,4,rain
0.043451017199616415,0.3346965849680764,1,Germany
0.08667725981350458,0.5779633825028551,5,president
0.043616883072540226,0.24487413992541057,2,Paris
0.034174170191385043,0.3912558736857085,1,France
0.26045261472821485,0.7995358684990549,6,male
0.8594382577040626,0.0682770427880983,4,cold
0.07151503336364061,0.409086431906465,1,Italy
0.2916556260823756,0.5855472441834899,7,automobile
0.6973141658423424,0.9895271069526039,6,she
0.7322752568843592,0.9712927360796731,6,him
0.3209699755619344,0.2114182079612937,7,van
0.0884125163243366,0.2777031997835939,2,Moscow
0.13371722452093274,0.33780050193589034,1,Greece
0.33856471636318675,0.41547950625078617,2,Athens
0.7690747851868283,0.4303646298938191,2,Baghdad
0.42539146526290605,0.2175434130358167,7,jet
0.46189972042221095,0.18436271519932473,5,pilot
0.7605025554945167,0.05676788152563102,4,water
0.7118757990419765,0.013782004531763608,7,ship
0.7790266306051004,0.07023720660516473,4,air
0.5072620522001953,0.5824202921123696,5,designer
0.19575881127483147,0.4666409019384258,2,Delhi
0.5873879407776559,0.659576933049848,5,professor
0.6931000866435272,0.036213512654669475,7,car
0.1831487801247927,0.36478630315976623,2,Berlin
0.6411161999865235,0.09913136739516877,7,truck
0.09130858712142,0.3806694740401128,1,India
0.4331139779103846,0.1676501743460909,7,vehicle
0.6866806001678899,0.0,7,vessel
0.9766505526106227,0.098634465739305,4,monsoon
0.7255634112390089,0.8884616628941052,6,person
0.16351433748390193,0.4210244630452202,1,Kenya
0.6386320212130604,0.6626497579408912,5,teacher
0.13109885153515202,0.4315830359049735,1,Sweden
0.308593127475904,0.40025065797700643,2,Rome
0.7667836969972764,0.04032964049886996,4,fire
0.7950923776650741,0.1356852331358001,4,heat
0.5406054260683725,0.761333210371974,5,farmer
0.25459407742003537,0.37987199121595705,2,Taipei
0.3541062663814147,0.4656527484007238,2,Beijing
0.9304547267207536,0.21164273335188016,3,bear
0.37072075715138203,0.4452582109774377,2,Lisbon
0.4893348408259429,0.9440056099105097,6,son
0.5162738486699342,0.23396873505919644,3,cat
0.5567695983980779,0.22876978149114247,3,mouse
0.808762736849432,0.09848970401962374,4,cloud
0.7570410926940937,0.12985192206081772,4,dust
0.7120019262161791,1.0,6,her
0.7922886602620172,0.26958461007417733,4,atmosphere
0.6431134233786467,0.05415517247254226,7,plane
0.1632043098140846,0.41032890881283046,1,Nigeria
0.8101012645709591,0.061884004716645374,4,sun
0.7744362596620369,0.269692237902971,7,cycle
0.7245723791032367,0.6756609603582617,5,police
0.730231457762741,0.1661881029608663,4,flood
0.6053775345041742,0.707022559195947,5,lawyer
0.9537336235218211,0.12646916566210972,4,autumn
0.89073194816132,0.35624778355371306,3,turkey
0.4201879582857203,0.439265642225605,1,Jamaica
0.37812973722518084,0.4214206309156148,2,Bangkok
0.6116569153275287,0.270318750944148,3,snake
0.7853288508958773,0.09557406155769549,4,sky
0.23631345326083172,0.6177779849117326,4,hurricane
0.8286339373917214,0.10506960232149287,4,storm
0.4386948297484722,0.7710544489827055,6,grandfather
0.3880743260115124,0.35167078876671043,7,railroad
0.38846965201652506,0.47071173266441774,1,Iceland
0.6380540781983545,0.15347981196877883,7,ferry
0.7181043669868005,0.49798695473772575,1,Russia
0.6460677529180998,0.6159540531944178,5,model
0.7923103396556259,0.2037785666699166,6,host
0.5170383455405735,0.8962756081411999,6,father
0.6244710701039188,0.09334998514461168,7,bus
0.25985864459443864,0.7996518683989564,6,female
0.43268744921077545,0.39754423522083054,7,shuttle
0.5990948626912774,0.664912378856406,5,scientist
0.6934711457144035,0.8300401416078121,6,gentleman
0.4452027097349692,0.5607797047219983,5,engineer
0.4552596594862485,0.9554380119214629,5,prince
0.5009055363412046,0.8935009169158229,6,wife
0.6969018377626076,0.021412680196006874,7,boat
0.7577956754587373,0.10627395314578653,4,snow
0.32808366748532775,0.45867304614821164,2,Stockholm
0.6149752036279211,0.24394589524315044,3,bull
0.6959056140908325,0.17375819560726774,4,lightning
0.25563906532935116,0.5335190064516976,4,cyclone
0.2932346387509576,0.4800153056848342,2,Cairo
0.4890653091938154,0.33771642948790737,2,Helsinki
0.7052291725818776,0.11683285685806541,4,ice
0.5888747728291626,0.4897155903022765,6,steward
0.7257483895336989,0.2367003385137951,4,fog
0.41940954052931784,0.735967959992272,5,nurse
0.4622141168806455,0.3479221087418822,7,submarine
0.8804003801422019,0.13818746382559977,4,blizzard
0.599312392986276,0.5142136516640252,6,landlord
0.704308333139302,0.0715977322788994,7,train
0.7385843347745948,0.8119387346125639,3,lion
0.5837835050503114,0.38063219359218164,4,typhoon
0.5803814528385979,0.5660868210520547,7,taxi
0.3690331459416463,0.39241552387896045,7,bicycle
0.6309128982848103,0.8802340603918343,3,dog
0.4138644452926056,0.19579687589479947,7,cruise
0.6210849874189583,0.3558922471580483,3,beetle
0.704132865804389,0.41462621340530165,3,seal
0.5008373050777747,0.6896074348681265,6,hero
0.4829974617420409,0.8240646445531874,6,girlfriend
0.6834888750978143,0.7424627819304106,5,actor
0.6403845965563579,0.6650265614489685,5,student
0.6537799606545746,0.7165865824022289,5,artist
0.5496910748116793,0.8697103853288779,6,friend
0.6587559368422906,0.8546205057412439,6,girl
0.5127117161449118,0.8836848192587093,6,mother
0.691910764160367,0.8633082607207302,6,woman
0.49357306560365516,0.8689427561744758,6,husband
0.44145076198337735,0.5156571029768777,5,mayor
0.4222475952945103,0.6216084950617787,5,physicist
0.6772385660533277,0.7351548615151354,5,actress
0.6863981921278051,0.8448183676425205,6,lady
0.3609330745189458,0.6300575965516887,3,elephant
0.32082576028646087,0.6408815889802587,7,airplane
0.39683051790549245,0.5567741541670913,5,programmer
0.6441006667627087,0.8037156387393793,5,doctor
0.6728558112992671,0.214795560069024,4,thunder
0.6429589402158017,0.8577262693278056,6,boy
0.4653369689443304,0.5032660347053675,5,accountant
0.3140379298063195,0.212422746576455,3,fox
0.49265200360791184,0.9102620963878563,6,daughter
0.48589088300458133,0.9665398545208835,5,king
0.49849612679327054,0.6755352913574176,6,heroine
0.5767339586268314,0.7538171423157194,5,carpenter
0.5682855112786737,0.29328067465483165,3,tiger
0.41336142988230024,0.8199068212301215,6,grandmother
0.4141934249484487,0.9118490526937423,5,queen
0.47673821469905675,0.8244944963616666,6,boyfriend
0.5290707710023342,0.537661576850465,3,gorilla
0.7030560910498331,0.24405860127350013,4,mist
0.5573934918542661,0.2583856001549401,3,rabbit
0.41635333429485083,0.7843301355685627,6,niece
0.4432269789727983,0.4665562359344168,3,crocodile
0.5666296293218612,0.41027998660615184,3,parrot
0.5394099082973992,0.6164471919981906,5,princess
0.5042508095217213,0.7541993264458118,6,bride
0.46207489568180216,0.5682888516218754,5,musician
0.462474421812218,0.43585626264077404,3,hawk
0.5907215609755777,0.3285062462795121,3,shark
0.5539834178555435,0.5095485541103444,5,nun
0.36202417330548387,0.5341022192143832,3,swan
0.5052576807787864,0.5308526941599621,5,dancer
0.5748570250162102,0.19993167144241117,3,worm
0.5055980842820776,0.543665773438126,5,chef
0.49099361638531036,0.48700224419136734,5,waitress
0.5598417001120336,0.6225909072273031,5,singer
0.5413239683837926,0.4817666916656344,5,monk
0.4330137384826679,0.8309589077132864,6,uncle
0.5729851389607993,0.2358923072464361,3,monkey
0.5397539771402929,0.3704996792782301,3,bee
0.454302195443806,0.5554593945941043,5,astronomer
0.42759168923119933,0.5276776750425116,5,instructor
0.43597015368674336,0.29444729070435943,7,motorcycle
0.4812596106150539,0.30724860145193333,3,cobra
0.5356238757671193,0.3531785786216435,3,dolphin
0.3462191137546167,0.6285266983149275,3,eagle
0.3209892113958082,0.6518781083603943,3,owl
0.4748313289698652,0.3927126891689619,3,frog
0.40564523593474267,0.3281980478088861,7,subway
0.4214312488836347,0.8295543416479907,6,aunt
0.5541464658186719,0.4659229592856839,5,waiter
0.5448670024737545,0.5858976144433725,5,magician
0.3845743339510247,0.5042827082437275,5,dentist
0.6539518737207821,0.47377044777610133,7,glider
0.5143863608558514,0.43672844925390925,6,stewardess
0.5908142969471383,0.14565446091977663,7,cart
0.45812977466018684,0.4859026926449286,5,firefighter
0.5882732704430716,0.4625319443975768,6,landlady
0.4014059436422977,0.7759624611720014,6,nephew
0.6686380091685324,0.2764294102321072,4,rainbow
1.0,0.13321117070975416,7,trolley
0.8918361985648159,0.3620053649404116,3,yak
0.4130410973014791,0.4020793623244417,7,canoe
0.28578245621194437,0.5245995191390126,7,bike
0.27292069315809037,0.6081782201064759,3,alligator
0.5141175964356609,0.12743959312540482,3,goldfish
0.692045846939861,0.2279799965756947,4,breeze
0.5089631005202314,0.39842106769224356,3,cockroach
0.734842956858665,0.34376693810130293,3,turtle
0.6587852266492157,0.5392868321757343,6,hostess
0.7230752421407262,0.5973691838241915,3,ox
0.6206531561124495,0.42312113518542604,6,bridegroom
