x,y,cluster,name
0.2010959302296652,0.040738295317472854,1,Japan
0.1395509674601052,0.06752022665790965,2,Tokyo
0.25220758200243953,0.0445019725254616,1,Korea
0.14644685553777564,1.0,6,he
0.6029164922773192,0.19239579342351482,2,Canberra
0.3035663175014416,0.0569286340037232,1,Australia
0.2583322339575033,0.05655534792809692,1,China
0.9763973059587958,0.3360919012002753,4,fall
0.4134815033784551,0.11676811444997594,6,parent
0.315621268783696,0.04135389754888922,1,Canada
0.22450427164299622,0.040412687525649325,1,Brazil
0.3237612421364701,0.0,1,England
0.2929936522349665,0.2509166531632706,2,Seoul
0.023206139912690618,0.29613318216313245,2,Oslo
0.3334914992251294,0.10694391685605033,1,Norway
0.9264262502996873,0.3276211163775668,4,spring
0.14233993502569858,0.927566548000312,6,people
0.024743722838043325,0.2831875432924813,5,economist
0.8902814989131648,0.3033219371817533,4,summer
0.25213551861989303,0.09483919281392321,1,Iraq
0.21054133900471358,0.9121265608414694,6,man
0.1382907344489665,0.0635091093322282,2,London
0.33839745575371055,0.20814532602552188,2,Manila
0.9361698426837537,0.417949786190879,4,rain
0.24176113474450642,0.009961599721256442,1,Germany
0.026472335384496743,0.2699877304733534,5,president
0.12515055751875928,0.07528386476389125,2,Paris
0.2976336211094698,0.02920923567604625,1,France
0.47988649335772915,0.84765996109641,6,male
0.9160230756859359,0.3964850457171873,4,cold
0.3016041209437737,0.06398105892959566,1,Italy
0.23703504028431785,0.4497278293163955,7,automobile
0.1406493336960372,0.9988974033469065,6,she
0.12234323120611428,0.9622467213821003,6,him
0.3301128753575207,0.6531729479958931,7,van
0.16898014715468193,0.14623014314859606,2,Moscow
0.1955486377208258,0.15980154495809595,1,Greece
0.3689717141596304,0.3237626204362715,2,Athens
0.2240321061299134,0.27086973148150195,2,Baghdad
0.2878058631944938,0.5837843903697281,7,jet
0.4824075409061918,0.6944066577490348,5,pilot
0.9639698231178206,0.49273009378049504,4,water
0.9307282892888545,0.5451247410355106,7,ship
0.9679201772235664,0.46869362628925326,4,air
0.3425066867939341,0.6031259583580341,5,designer
0.4167656032799808,0.1827059817240271,2,Delhi
0.3394029854879362,0.6901786151340975,5,professor
0.9469958352946501,0.556111561951116,7,car
0.2629123411149527,0.13996207323348048,2,Berlin
0.8011941536368816,0.5108422307055488,7,truck
0.28315268017587186,0.07617601557742565,1,India
0.711549309072038,0.2564759301526225,7,vehicle
0.8978694204585327,0.5543770390688285,7,vessel
0.6144661604763911,0.22698447319621004,4,monsoon
0.20470993807049004,0.9159077903444861,6,person
0.3242338360058947,0.14542288657194555,1,Kenya
0.4299499571622024,0.7392004780620115,5,teacher
0.33690467284414205,0.11927892846255085,1,Sweden
0.3921866332139114,0.2594702172258223,2,Rome
