x,y,cluster,name
0.9516561750531259,0.3979021094064529,1,Japan
0.9827163709957616,0.3400205094413925,2,Tokyo
0.9193946126958594,0.46725482431334625,1,Korea
0.5353806963419474,0.9996821505572386,6,he
0.6421587877599158,0.27613551576027606,2,Canberra
0.8791507809782436,0.3993907494856884,1,Australia
0.9321705672312899,0.42648012171416955,1,China
0.1764115291259802,0.0,4,fall
0.7671842488863951,0.32333375810964915,6,parent
0.9007186600934807,0.38932170965554425,1,Canada
0.9524034058551634,0.41303384856575337,1,Brazil
0.8743293651118957,0.3568471621595677,1,England
0.6549525142274133,0.3490810542093232,2,Seoul
0.06304248797333077,0.31436382333272117,2,Oslo
0.8274617035611368,0.41264866487112567,1,Norway
0.14879270792123145,0.021286459621066282,4,spring
0.5077571143645082,0.9016785235195397,6,people
0.7961701081567804,0.2545941793578056,5,economist
0.1228260529642034,0.02809686482835979,4,summer
0.8908534160720001,0.4489512302074144,1,Iraq
0.4336968098268663,0.9207166609093477,6,man
0.9842293332216009,0.33792602267646016,2,London
0.6899166449830878,0.4156420228986433,2,Manila
0.21936454412514678,0.04490794933578808,4,rain
0.9081860696997768,0.4967851076892232,1,Germany
0.8003801128841549,0.25821132433628274,5,president
1.0,0.33156565197644094,2,Paris
0.9078029408499295,0.3983403913618817,1,France
0.033495213773773645,0.6294458215274097,6,male
0.19443876167687285,0.0707526264439891,4,cold
0.8813632448309333,0.41569727667330236,1,Italy
0.11179896989590567,0.2934475603012604,7,automobile
0.5356953607464373,1.0,6,she
0.5641579641381438,0.9371198538984427,6,him
0.454410219306249,0.6522836135953238,7,van
0.9271198165240306,0.3178668466213575,2,Moscow
0.8169322183976133,0.4654899446725795,1,Greece
0.6038946035366347,0.34796901350817994,2,Athens
0.6223033456269358,0.4020412346173693,2,Baghdad
0.2098264777295729,0.37584298068984945,7,jet
0.17565913272364272,0.5755148721296272,5,pilot
0.2776268965034938,0.025476301511944768,4,water
0.34705159295110116,0.011505343754447115,7,ship
0.24754720112817355,0.04042656531049437,4,air
0.4301935389715901,0.5687484492244766,5,designer
0.7421459446039971,0.3866253131412406,2,Delhi
0.432097003982188,0.6124965833474885,5,professor
0.3646774024924629,0.003908174157019295,7,car
0.8873121663145173,0.5166939107301428,2,Berlin
0.2527546848928153,0.21627398306864562,7,truck
0.8797161632179908,0.41929352126473224,1,India
0.15488613262010803,0.5341257817630704,7,vehicle
0.3567718236745008,0.05526275138684946,7,vessel
0.675032267290668,0.5573753967896876,4,monsoon
0.44736995140752994,0.9311911831972071,6,person
0.7972658550480333,0.42390133498964344,1,Kenya
0.16168430551165705,0.6506177674137893,5,teacher
0.8197917182189326,0.40918704335019396,1,Sweden
0.6701850558090282,0.33485352691604037,2,Rome
0.28250578574559476,0.02437375782239383,4,fire
