x,y,cluster,name
0.32201008770694034,0.03869648150318773,1,Japan
0.3865349388709989,0.010655982989468566,2,Tokyo
0.3393513698472669,0.09710730996870254,1,Korea
0.9819230514596128,0.5663080453771854,6,he
0.5988651027188823,0.205980579323923,2,Canberra
0.2794599745793519,0.11535764375876574,1,Australia
0.30927811305706193,0.07568310759559325,1,China
0.2236223049333447,0.9761719403176331,4,fall
0.206374293201057,0.16890477039480112,6,parent
0.26414509717356477,0.09086787961312537,1,Canada
0.32685539098031985,0.056390985041085466,1,Brazil
0.25422303239326255,0.04038410669785185,1,England
0.43527410514772447,0.09772734213290617,2,Seoul
0.12327782714823576,0.2931601891409661,2,Oslo
0.2892251136159152,0.16707335986288818,1,Norway
0.24221378132399987,0.9253804997143006,4,spring
0.9570350252140815,0.6386946439550204,6,people
0.5498616609228494,0.19805636804375742,5,economist
0.26600716051222273,0.912547489954113,4,summer
0.35967360586171865,0.1373633496639345,1,Iraq
0.889974409950042,0.6469352316291216,6,man
0.38055895175521914,0.0065006915318744415,2,London
0.317433688253244,0.2355518041130241,2,Manila
0.16839338427027822,0.9128408614425807,4,rain
0.3575285982291284,0.08347169210267452,1,Germany
0.5403074228603639,0.19406694244110528,5,president
0.40705193514813415,0.0,2,Paris
0.27737918407429063,0.07083961505349395,1,France
0.6713822896595212,0.7848191425962827,6,male
0.18480633566353058,0.892034202497359,4,cold
0.2867266222430498,0.09954645868166284,1,Italy
0.12924474780819079,0.33257633459514135,7,automobile
0.9867013934684525,0.5681355076131379,6,she
0.9851657571112905,0.6077460215023824,6,him
0.5757223951484695,0.5203023436635725,7,van
0.4246311490924642,0.04346576105107455,2,Moscow
0.39647233624675693,0.15391125682755805,1,Greece
0.2891572794133026,0.38063468988549115,2,Athens
0.2860920999795853,0.31880868271823,2,Baghdad
0.4327146982546943,0.7543721857631708,7,jet
0.5614583104655249,0.6486045823885491,5,pilot
0.061106183668590504,0.9129154486828559,4,water
0.0120314634538858,0.8653259825418702,7,ship
0.09433232423996914,0.9172067411595969,4,air
0.5325657585978781,0.506906157837229,5,designer
0.26131435779156,0.22253816074826457,2,Delhi
0.5778748141117267,0.5661342193084921,5,professor
0.0023464748254167526,0.8887663607279954,7,car
0.36997214031105286,0.18217886656436275,2,Berlin
0.08464286288424616,0.7374087008017997,7,truck
0.30087879367218423,0.11935485367951988,1,India
0.5504460886410705,0.6924490879398907,7,vehicle
0.017139447622073475,0.8475469742430387,7,vessel
0.015622177536243804,0.6006205972757581,4,monsoon
0.8973822402218403,0.6450107535863625,6,person
0.30867258789492447,0.1828794177689336,1,Kenya
0.5958146768028894,0.6143171798253828,5,teacher
0.2785378278638721,0.17984364598298494,1,Sweden
0.3339890452321937,0.27511026411742223,2,Rome
0.06570782053983529,0.8996902664736754,4,fire
0.1289251962943865,0.9339755844862732,4,heat
0.6714383391981519,0.6803596377417873,5,farmer
0.17428917344173206,0.48159066777024345,2,Taipei
0.31278317549287726,0.38172221900370606,2,Beijing
0.23612728543398245,1.0,3,bear
0.2956244324822158,0.29811185750745833,2,Lisbon
0.8478392881250517,0.4750370952697243,6,son
0.4788032230775094,0.6822335177168835,3,cat
0.47397500432579703,0.6636310183819187,3,mouse
0.1065793861119183,0.875864302569259,4,cloud
0.09526654083682093,0.9402519155036223,4,dust
1.0,0.5925128856661812,6,her
0.19286191191415267,0.7438104678719486,4,atmosphere
0.02102095379806714,0.7911380104211061,7,plane
0.3398457077634963,0.19945219358341654,1,Nigeria
0.13369850378414333,0.9005491237627238,4,sun
0.1956423622845118,0.7113827276759604,7,cycle
0.46024805529276175,0.16552192281040232,5,police
0.09352265257012847,0.8387152536856874,4,flood
0.6656588582212011,0.6151219997254531,5,lawyer
0.2730311184272733,0.9067039745081547,4,autumn
0.3338348549825144,0.8546177922266697,3,turkey
0.29814962193138494,0.4021298942215959,1,Jamaica
0.27298102388202994,0.4005109993163273,2,Bangkok
0.37344293776677545,0.7173370199564468,3,snake
0.11777594047841503,0.8967516115409702,4,sky
0.20509835592053394,0.630183989094769,4,hurricane
0.152661851793784,0.8788655688682365,4,storm
0.6211136753787038,0.43017592409212024,6,grandfather
0.3423218009282875,0.34401772159895283,7,railroad
0.23508771126181727,0.3296792696273722,1,Iceland
0.311561148620559,0.6127352866283229,7,ferry
0.16837617183293316,0.40204426298001356,1,Russia
0.5223614392311506,0.6322522075652494,5,model
0.08849768394836284,0.7887423491006194,6,host
0.8317021635554058,0.4278501008293742,6,father
0.02507449791799949,0.7871051872450355,7,bus
0.6717558380110425,0.7845033537686653,6,female
0.2953644309022843,0.48322748008000477,7,shuttle
0.6413619839099363,0.6061288144468561,5,scientist
0.8350308233569187,0.641524939682762,6,gentleman
0.48616564086359676,0.5523386486753111,5,engineer
0.7417694644879284,0.5114327580123462,5,prince
0.8166765225120357,0.44025757784654923,6,wife
0.008350689819865333,0.8710860785404763,7,boat
0.1287576742924578,0.8608657179678677,4,snow
0.22012302895336797,0.3802579401167378,2,Stockholm
0.35783348697619605,0.6958246639232933,3,bull
0.30881555527245086,0.715293468043952,4,lightning
0.41518281311121863,0.31055198749359475,4,cyclone
0.47060914958372946,0.3558755209692314,2,Cairo
0.26127440574956773,0.5349254939711204,2,Helsinki
0.1492316157081144,0.829572796622564,4,ice
0.3915497217747574,0.44016705895138947,6,steward
0.22858331571611776,0.6225923178959827,4,fog
0.6237910715202484,0.37222252910399356,5,nurse
0.2983257220623948,0.5636161046763243,7,submarine
0.33718172980371336,0.7910656836270491,4,blizzard
0.39489468650373777,0.44234735289023497,6,landlord
0.07320934040280645,0.8438268935316358,7,train
0.8534865492343122,0.7068398857082464,3,lion
0.1444026821843365,0.6132550096203692,4,typhoon
0.5325092596257843,0.5280853983108329,7,taxi
0.24166983718927076,0.49857396681515254,7,bicycle
0.7854904209307385,0.7019888857901315,3,dog
0.47281150967984603,0.755576502107679,7,cruise
0.30728190679406836,0.5080443246370524,3,beetle
0.15109945685965975,0.5555578197442342,3,seal
0.5807665511219328,0.7657963013111936,6,hero
0.7384539679011162,0.4206266578164957,6,girlfriend
0.7212801213332063,0.6002978699261402,5,actor
0.6172439236163628,0.6175284505599244,5,student
0.6652237720570274,0.5874023610734994,5,artist
0.8387598678734761,0.3926028020251801,6,friend
0.8142668072125773,0.6785716584654384,6,girl
0.8211682642585791,0.42130071614229553,6,mother
0.860529776609097,0.6571125875866772,6,woman
0.7978976582960835,0.41665232555754805,6,husband
0.4546870767654826,0.42976274146917326,5,mayor
0.4987159988459931,0.4863047085992913,5,physicist
0.7133557018672749,0.5991837880497843,5,actress
0.8399583427037329,0.6574331255968289,6,lady
0.05581998184634529,0.34151575942684664,3,elephant
0.054409538637535546,0.3603762789672066,7,airplane
0.4192630509859792,0.3796342141438964,5,programmer
0.78458645466314,0.6099339388335229,5,doctor
0.29882169781787954,0.6663897432926499,4,thunder
0.808362046657762,0.6761608214671133,6,boy
0.4354519209045505,0.45351112042235314,5,accountant
0.49182956108846554,0.2962490290185906,3,fox
0.8219365923712817,0.4520765978398218,6,daughter
0.8640710097957479,0.4876110171005002,5,king
0.5656293944005084,0.7530732338168142,6,heroine
0.6959905133238871,0.6835989806734842,5,carpenter
0.3686806413968668,0.6801407449622363,3,tiger
0.7014368128529673,0.3768439814571555,6,grandmother
0.6864148450638636,0.5063458987571587,5,queen
0.7184510586837372,0.426767036466686,6,boyfriend
0.4189542080887305,0.5833762855539374,3,gorilla
0.25788965751614373,0.633205921261323,4,mist
0.41521732009394535,0.6758865926647472,3,rabbit
0.6668535560817768,0.39977753317055126,6,niece
0.31521656383571406,0.452670560023305,3,crocodile
0.3351008571906156,0.5343587750297638,3,parrot
0.6201799427871201,0.5003751367682235,5,princess
0.6275233441790846,0.46099469064595916,6,bride
0.40439914981017483,0.520359235053024,5,musician
0.3184778864043093,0.5765351348939993,3,hawk
0.4352217245418847,0.6289871988385797,3,shark
0.4252246519094613,0.5481594428943173,5,nun
0.3723144621984107,0.5788742064673612,3,swan
0.45242553190018214,0.5252130560379588,5,dancer
0.40041449001142765,0.6310454885610194,3,worm
0.46756913972039355,0.535285288522008,5,chef
0.4294949569243954,0.4929020903438977,5,waitress
0.6185188194212645,0.5301691539808479,5,singer
0.36732056066478813,0.4920951585732961,5,monk
0.7363697850377031,0.3829197914341663,6,uncle
0.42550996869350205,0.679904367406641,3,monkey
0.22839485184339456,0.4624197822277131,3,bee
0.38217341182746384,0.4829470552598263,5,astronomer
0.5118947795018929,0.45406915498382733,5,instructor
0.12525101291066765,0.6564402058832379,7,motorcycle
0.08522153007548233,0.5415146718677888,3,cobra
0.24369626353118834,0.6593226977093296,3,dolphin
0.04819689887453216,0.33867931483629654,3,eagle
0.03378326520671087,0.35915063433959116,3,owl
0.32865634433241064,0.49670578960155815,3,frog
0.3684918274846194,0.353150987178779,7,subway
0.7243011914653967,0.3781228401324112,6,aunt
0.40754992038977633,0.4824285148853377,5,waiter
0.45137808616019776,0.49271002202512926,5,magician
0.2123736638213495,0.574737485099393,5,dentist
0.2373359157319171,0.7499742892954998,7,glider
0.47295502458833183,0.40595227135174833,6,stewardess
0.1085407310311853,0.6888998617834442,7,cart
0.474833810309001,0.44506665846319293,5,firefighter
0.3438152121472876,0.4348957844474414,6,landlady
0.6458868281596338,0.39961612084375425,6,nephew
0.26209202461305076,0.5796158760868292,4,rainbow
0.0,0.6157697710078163,7,trolley
0.39851127758203414,0.7877947206455235,3,yak
0.2503655795505008,0.5492741722163615,7,canoe
0.36460504046543324,0.3963396040506597,7,bike
0.17095019827794383,0.22556483835489213,3,alligator
0.3494283940999066,0.5356636475488304,3,goldfish
0.2588551529534433,0.6902548346229105,4,breeze
0.25181795835860676,0.44221231368346897,3,cockroach
0.07021490352478568,0.46634667131330576,3,turtle
0.5385322730391261,0.3816306110525042,6,hostess
0.03645771842336671,0.31621367174758086,3,ox
0.1426883139175196,0.49071613967581607,6,bridegroom
0.19608047348161062,0.5242621839922385,3,giraffe
0.25861071300717486,0.5182994056822827,3,peacock
0.1848655096290255,0.42929129247674097,3,cuttlefish
