x,y,cluster,name
0.0,0.3428443555286664,1,Japan
0.09517262784377925,0.5054294836224437,2,Tokyo
0.0336627818500591,0.36109424804409,1,Korea
0.9533162328270174,0.3656378410044844,6,he
0.2902643267489254,0.5508863719455049,2,Canberra
0.06770639980044713,0.3153405575340966,1,Australia
0.044009499510259405,0.3820941175160578,1,China
0.39408008210297774,0.23821032829346667,4,fall
0.17616702743415655,0.5754234941797489,6,parent
0.047740943043999375,0.3048119412735206,1,Canada
0.02943336867053456,0.4024468747815512,1,Brazil
0.18437678448275893,0.34778658481136226,1,England
0.1900836146290133,0.46247196833179616,2,Seoul
0.2779793733436426,0.6777345035078636,2,Oslo
0.09544937527705578,0.3465108792949755,1,Norway
0.396010774799201,0.1586663375628128,4,spring
0.93450041512115,0.5398350219701568,6,people
0.21873783907263486,0.8113201283505032,5,economist
0.38431962696243893,0.14947099772287356,4,summer
0.09273644610942752,0.40785749060785853,1,Iraq
0.8417280449035807,0.5181412065862838,6,man
0.10073538981222706,0.509581031245689,2,London
0.1435366159091349,0.43729321730566645,2,Manila
0.49987392530563457,0.07509999004027809,4,rain
0.010116674947010226,0.3131728766460606,1,Germany
0.21729847530041832,0.8133055500395606,5,president
0.08716611405610314,0.540917173839213,2,Paris
0.03407089053295661,0.3255587125605703,1,France
0.8289716408060965,0.3661036145129851,6,male
0.47770394188851384,0.009009057160761723,4,cold
0.05741142231857707,0.34251652849872355,1,Italy
0.34287574074040905,0.3408210497794324,7,automobile
0.9542790867922736,0.36732156601470706,6,she
0.9968382053532194,0.4426958604055278,6,him
0.7831601231450039,0.9379986650260963,7,van
0.13618849673558675,0.4863082725697506,2,Moscow
0.060051827369486395,0.43186736372347617,1,Greece
0.23197962754979637,0.46365782602159844,2,Athens
0.3363991411062807,0.45259645248315666,2,Baghdad
0.5868852165941533,0.9944667991742712,7,jet
0.5899887418643976,0.9123185378880814,5,pilot
0.5887931415842099,0.03786886696100429,4,water
0.6423282918032506,0.1036493287085581,7,ship
0.4480053688123385,0.06793581979955594,4,air
0.4337294526690075,0.8551601071690821,5,designer
0.205443181663416,0.574985578198973,2,Delhi
0.7276900558520186,0.832586898573533,5,professor
0.6691705082876038,0.1621382792941094,7,car
0.1728800222317171,0.4279922672966655,2,Berlin
0.5947165336094702,0.2254796657740034,7,truck
0.05692531472543386,0.360694374489255,1,India
0.6021699377938414,1.0,7,vehicle
0.1664122295802621,0.6972374700821709,7,vessel
0.35443831541684623,0.4897755524088609,4,monsoon
0.8220797882214684,0.5088635180335922,6,person
